main_product_smiles	secondary_products_smiles	similarity_substrates	similarity_products	reacting_atoms_in_query	reaction_id	substrate	product	num_atoms	reacting_atoms_efficiency	confidence_score	metabolite_id
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(=O)c1ccccc1N	O	0.039	0.338	[7, 5]	MNXR100946	MNXM1105732	MNXM733142	2	0.077	0.454	Prednisone_150
COCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+]	0.184	0.192	[7, 8]	MNXR111150	MNXM6766	MNXM9945	2	0.077	0.453	Prednisone_130
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.16	0.216	[8, 7]	MNXR145502	MNXM1106000	MNXM730608	2	0.077	0.453	Prednisone_3
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.139	0.236	[8, 7]	MNXR151800	MNXM727820	MNXM738645	2	0.077	0.452	Prednisone_127
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.156	0.217	[7, 8]	MNXR107617	MNXM90688	MNXM8199	2	0.077	0.45	Prednisone_3
CCCCCC=CCC=CCCCCCC(O)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.289	[8, 7]	MNXR155006	MNXM1105737	MNXM744439	2	0.077	0.45	Prednisone_151
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)(CO)CC(=O)C(=O)[O-]		0.067	0.266	[5, 6, 7]	MNXR153444	MNXM739946	MNXM649	3	0.115	0.448	Prednisone_152
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)(CO)CC(=O)C(=O)[O-]		0.067	0.266	[5, 6, 7]	MNXR153319	MNXM739946	MNXM90136	3	0.115	0.448	Prednisone_152
COCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+]	0.176	0.193	[8, 7]	MNXR111148	MNXM1338	MNXM6771	2	0.077	0.446	Prednisone_130
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)OCC[N+](C)(C)C	Nc1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1	0.079	0.251	[5, 7, 8]	MNXR148014	MNXM730376	MNXM730344	3	0.115	0.445	Prednisone_153
COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.166	0.199	[4, 3]	MNXR148075	MNXM1103987	MNXM96334	2	0.077	0.442	Prednisone_63
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.154	0.211	[7, 8]	MNXR102440	MNXM419	MNXM454	2	0.077	0.442	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.137	0.227	[4, 3]	MNXR188401	MNXM1103586	MNXM1104928	2	0.077	0.441	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.137	0.227	[3, 4]	MNXR188287	MNXM1103586	MNXM1103713	2	0.077	0.441	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.137	0.227	[3, 4]	MNXR188289	MNXM1103586	MNXM1103713	2	0.077	0.441	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.136	0.227	[4, 3]	MNXR188403	MNXM1102961	MNXM1103586	2	0.077	0.44	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(O)C(O)COP(=O)([O-])[O-]		0.042	0.32	[5, 7]	MNXR153444	MNXM23	MNXM649	2	0.077	0.439	Prednisone_154
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(O)C(O)COP(=O)([O-])[O-]		0.042	0.32	[5, 7]	MNXR153319	MNXM23	MNXM90136	2	0.077	0.439	Prednisone_154
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])O	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.124	0.199	[5, 7, 8]	MNXR97091	MNXM4939	MNXM90509	3	0.115	0.438	Prednisone_142
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.134	0.223	[8, 7]	MNXR152589	MNXM1107111	MNXM730537	2	0.077	0.434	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)O	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.174	0.183	[5, 7]	MNXR102292	MNXM51766	MNXM8725	2	0.077	0.434	Prednisone_2
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)OCC[N+](C)(C)C	Nc1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1	0.069	0.249	[5, 7, 8]	MNXR158362	MNXM1089006	MNXM726687	3	0.115	0.433	Prednisone_153
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.129	0.227	[3, 4]	MNXR188407	MNXM1103941	MNXM1103971	2	0.077	0.433	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.137	0.215	[7, 8]	MNXR134753	MNXM733788	MNXM2404	2	0.077	0.429	Prednisone_127
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)(CO)CC(=O)C(=O)[O-]		0.05	0.262	[5, 6, 7]	MNXR108070	MNXM475	MNXM2923	3	0.115	0.427	Prednisone_152
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)(CO)CC(=O)C(=O)[O-]		0.05	0.262	[5, 6, 7]	MNXR100219	MNXM475	MNXM854	3	0.115	0.427	Prednisone_152
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COc1cc(C(=O)[O-])cc(O)c1O	O=O	0.003	0.343	[7, 8]	MNXR108784	MNXM729800	MNXM2329	2	0.077	0.423	Prednisone_155
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C([NH3+])CO	O=O.O	0.143	0.163	[5, 7]	MNXR95082	MNXM1057	MNXM357	3	0.115	0.421	Prednisone_156
CCCCCCCCCCCC(O)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.255	[8, 7]	MNXR96382	MNXM1105737	MNXM150929	2	0.077	0.416	Prednisone_157
CCCCCCCCCCCCCCCC(O)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.[H+].[H+].[H+].[H+]	0.084	0.255	[8, 7]	MNXR155007	MNXM1105737	MNXM150922	2	0.077	0.416	Prednisone_158
CCCCCCCCCC(O)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.255	[8, 7]	MNXR96379	MNXM1105737	MNXM150910	2	0.077	0.416	Prednisone_159
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)O	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.144	0.156	[5, 7, 8]	MNXR143344	MNXM163164	MNXM739706	3	0.115	0.415	Prednisone_2
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])OCC[N+](C)(C)C	Nc1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1	0.059	0.241	[5, 7, 8]	MNXR148659	MNXM730083	MNXM732196	3	0.115	0.415	Prednisone_134
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)(CO)C(CC(=O)[O-])C(=O)[O-]		0.023	0.277	[5, 6, 7]	MNXR191123	MNXM69	MNXM89661	3	0.115	0.415	Prednisone_160
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])OCC[N+](C)(C)C	Nc1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1	0.059	0.241	[5, 7]	MNXR192357	MNXM741340	MNXM1105955	3	0.115	0.415	Prednisone_134
CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.252	[8, 7]	MNXR97910	MNXM1105737	MNXM8574	2	0.077	0.413	Prednisone_161
CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.252	[8, 7]	MNXR97502	MNXM1105737	MNXM8541	2	0.077	0.413	Prednisone_162
CCC=CCC=CCC=CCCCCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.252	[8, 7]	MNXR158591	MNXM1105737	MNXM744527	2	0.077	0.413	Prednisone_163
CCCCCC=CCC=CCC=CCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.252	[8, 7]	MNXR158602	MNXM1105737	MNXM744524	2	0.077	0.413	Prednisone_164
CCC=CCC=CCC=CCC=CCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.252	[8, 7]	MNXR158593	MNXM1105737	MNXM744523	2	0.077	0.413	Prednisone_165
CCCCCC=CCC=CCC=CCC=CCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.252	[8, 7]	MNXR104793	MNXM1105737	MNXM9141	2	0.077	0.413	Prednisone_166
CCC=CCC=CCC=CCCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.252	[8, 7]	MNXR158589	MNXM1105737	MNXM744511	2	0.077	0.413	Prednisone_167
CCC=CCC=CCC=CCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.252	[8, 7]	MNXR158582	MNXM1105737	MNXM744586	2	0.077	0.413	Prednisone_168
CCC=CCC=CCC=CCC=CCC=CCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.252	[8, 7]	MNXR104785	MNXM1105737	MNXM9139	2	0.077	0.413	Prednisone_169
CCCCCC=CCC=CCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.251	[8, 7]	MNXR101105	MNXM1105737	MNXM8847	2	0.077	0.412	Prednisone_170
CC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.[H+]	0.124	0.211	[4, 3]	MNXR149667	MNXM733337	MNXM65130	2	0.077	0.412	Prednisone_51
CCCCCC=CCC=CCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.251	[8, 7]	MNXR101101	MNXM1105737	MNXM8845	2	0.077	0.412	Prednisone_170
CCCCCC=CCC=CCCCCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.[H+].[H+].[H+].[H+]	0.084	0.251	[8, 7]	MNXR158600	MNXM1105737	MNXM149276	2	0.077	0.412	Prednisone_171
CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.251	[8, 7]	MNXR158598	MNXM1105737	MNXM149270	2	0.077	0.412	Prednisone_172
CC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.[H+]	0.124	0.211	[4, 3]	MNXR149668	MNXM733338	MNXM65130	2	0.077	0.412	Prednisone_51
CCCCCCCCC=CCC=CCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.[H+].[H+].[H+].[H+]	0.084	0.251	[8, 7]	MNXR158570	MNXM1105737	MNXM744520	2	0.077	0.412	Prednisone_173
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O	0.156	0.178	[7, 5]	MNXR150516	MNXM1103344	MNXM731634	2	0.077	0.411	Prednisone_174
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)OCCN	O	0.079	0.217	[5, 7, 8]	MNXR149900	MNXM730376	MNXM728258	3	0.115	0.411	Prednisone_175
CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.249	[8, 7]	MNXR95486	MNXM1105737	MNXM8255	2	0.077	0.41	Prednisone_176
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.[H+].[H+].[H+]	0.084	0.249	[8, 7]	MNXR158572	MNXM1105737	MNXM744518	2	0.077	0.41	Prednisone_177
CC=C(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.248	[8, 7]	MNXR96422	MNXM1105737	MNXM729945	2	0.077	0.409	Prednisone_178
CCCCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.131	0.2	[7, 8]	MNXR102989	MNXM1103432	MNXM90509	2	0.077	0.408	Prednisone_179
CC(C)CCCC(C)CCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.247	[8, 7]	MNXR190742	MNXM1105737	MNXM8138	2	0.077	0.408	Prednisone_180
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1	0.143	0.148	[6, 5, 7]	MNXR103537	MNXM1057	MNXM8173	3	0.115	0.406	Prednisone_4
CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.245	[8, 7]	MNXR97196	MNXM1105737	MNXM8558	2	0.077	0.406	Prednisone_181
CCCCCCCCCCCCCC=CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.244	[8, 7]	MNXR96388	MNXM1105737	MNXM9167	2	0.077	0.405	Prednisone_182
CCCCCCCCCCCCCC=CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.244	[8, 7]	MNXR158547	MNXM1105737	MNXM9167	2	0.077	0.405	Prednisone_182
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)O	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.139	0.151	[5, 7, 8]	MNXR103768	MNXM727151	MNXM734699	3	0.115	0.405	Prednisone_2
CCCCCC=CCC=CCC=CCC=CCC=CCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.243	[8, 7]	MNXR104789	MNXM1105737	MNXM9140	2	0.077	0.404	Prednisone_183
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	0.139	0.15	[7, 5, 6]	MNXR103765	MNXM734719	MNXM727151	3	0.115	0.404	Prednisone_4
CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.242	[8, 7]	MNXR96400	MNXM1105737	MNXM8358	2	0.077	0.403	Prednisone_184
CC(C)CC(NC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)C(=O)[O-]	O.[H+]	0.026	0.3	[8, 7]	MNXR107574	MNXM562	MNXM4724	2	0.077	0.403	Prednisone_185
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.116	0.171	[5, 7, 8]	MNXR191161	MNXM1107653	MNXM1107735	3	0.115	0.402	Prednisone_119
COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.147	0.176	[4, 3]	MNXR135237	MNXM1137670	MNXM731053	2	0.077	0.4	Prednisone_63
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)=Cc1ccccc1O	O	0.042	0.281	[5, 7]	MNXR109346	MNXM23	MNXM2044	2	0.077	0.4	Prednisone_186
COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.147	0.176	[4, 3]	MNXR150350	MNXM1105842	MNXM736152	2	0.077	0.4	Prednisone_63
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CC1CNc2ccccc21	O	0.043	0.241	[5, 7]	TRPS2	ser_L	trp_L	3	0.115	0.399	Prednisone_187
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.238	[8, 7]	MNXR104903	MNXM1105737	MNXM9158	2	0.077	0.399	Prednisone_188
CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.237	[8, 7]	MNXR158578	MNXM1105737	MNXM744576	2	0.077	0.398	Prednisone_189
CCCCCCCCCCC=CCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.237	[8, 7]	MNXR158566	MNXM1105737	MNXM744578	2	0.077	0.398	Prednisone_190
CCCCCCCCC=CCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.237	[8, 7]	MNXR158556	MNXM1105737	MNXM8576	2	0.077	0.398	Prednisone_191
CCCCCCCCC=CCCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.084	0.237	[8, 7]	MNXR158568	MNXM1105737	MNXM149269	2	0.077	0.398	Prednisone_192
